image_path,CAPTION,DETAILED_CAPTION,MORE_DETAILED_CAPTION
/home/huqianghui/florence_inference-finetune/人物图/愤怒/混淆图/VCG41N1181574621.jpg,{'<CAPTION>': 'A little girl laughing while standing in a living room.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl with a big smile on her face, standing in front of a table with a blurred background and a watermark on the right side. She appears to be laughing, her eyes closed and her mouth open in joy.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl, probably around 2-3 years old, standing in a living room. She is wearing a pink and white striped dress with ruffles on the shoulders. Her hair is styled in loose waves and she has a big smile on her face. The background is blurred, but it appears to be a bright and airy room with a couch and a coffee table. The girl seems to be laughing or enjoying herself.'}"
/home/huqianghui/florence_inference-finetune/人物图/愤怒/混淆图/VCG41N1244135280.jpg,{'<CAPTION>': 'A little boy with a big smile on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting on top of a couch, wearing a blue t-shirt, with a big smile on his face. The background is slightly blurred, and there is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young boy. He appears to be around 2-3 years old and has blonde hair. He is wearing a navy blue t-shirt and is looking off to the side with a slight smile on his face. The background is blurred, but it seems to be a room with a window and a plant. The boy's expression is one of innocence and curiosity.""}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211418121447.jpg,{'<CAPTION>': 'A baby sitting on a bed with a sad look on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a baby sitting on top of a bed with a sad look on their face. The background is slightly blurred, and there is a watermark on the right side of the image. The baby appears to be crying, with tears streaming down their cheeks.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a baby sitting on a white blanket on a bed. The baby is wearing a light yellow onesie and is looking directly at the camera with a sad or upset expression on their face. The background is blurred, but it appears to be a bedroom with a window and a wooden chair visible. The overall mood of the image is one of sadness or frustration.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211282409370.jpg,{'<CAPTION>': 'A little girl with her mouth open and her hands outstretched.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting on the floor with her hands outstretched, wearing a white t-shirt and pink shorts. The background is a bright green color and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl, probably around 2-3 years old, sitting on a stool. She is wearing a white t-shirt and pink shorts. Her hair is pulled back in a ponytail and she has a big smile on her face. Her eyes are closed and her mouth is open, as if she is laughing or crying. Her hands are stretched out in front of her, with her palms facing upwards. The background is a solid yellow color. The overall mood of the image is joyful and playful.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211151205868.jpg,{'<CAPTION>': 'A little girl with her mouth open and her eyes closed.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl with her mouth open and her eyes closed, wearing a white dress, with a watermark on the right side of the image and a grey background. She appears to be crying, her expression conveying a sense of sadness and despair.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl with long dark hair. She is wearing a white blouse with a floral pattern and has a small blue flower in her hair. The girl is yawning with her eyes closed and her mouth wide open, showing her teeth. The background is a plain grey color. The image appears to be taken in a studio setting.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1402405114.jpg,{'<CAPTION>': 'A little girl with a big smile on her face.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl with her mouth open wide, laughing in the foreground, surrounded by plants and trees in the background. There is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl, probably around 6-7 years old, with dark hair. She is wearing a red and white t-shirt and is standing in a park or garden with greenery in the background. The girl is laughing with her mouth wide open and her eyes closed, showing her teeth. Her expression is one of joy and laughter. The image appears to be taken during the day.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1151542232.jpg,{'<CAPTION>': 'A young boy with a sad look on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy with tears streaming down his face, wearing a shirt, with a blurred background and a watermark on the right side.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young boy's face. He appears to be around 2-3 years old and has dark hair. He is wearing a purple and white checkered shirt. The boy has a sad or upset expression on his face, with tears streaming down his cheeks. The background is blurred, but it seems to be an outdoor setting with people and objects visible. The image is taken from a low angle, so the focus is on the boy's eyes.""}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1215507324.jpg,{'<CAPTION>': 'A small child crying in front of a crowd of people.'},"{'<DETAILED_CAPTION>': 'The image shows a little boy wearing a grey hoodie with something written on it, crying in the street with a blurred background and a watermark on the right side.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up of a young child\'s face. The child appears to be around 2-3 years old and has blonde hair. They are wearing a grey hoodie with the word ""FEARLESS"" written on it in yellow letters. Their eyes are closed and their mouth is open, as if they are screaming or crying. The background is blurred, but it seems to be an outdoor setting with people and trees visible.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1464240396.jpg,{'<CAPTION>': 'A young boy sitting on a couch blowing his nose.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting on a couch with his head in his hands, surrounded by cushions. In the background, there is a wall with photo frames and a television, as well as a stand with a lamp and other items. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting on a white couch in a living room. He is wearing a grey long-sleeved shirt and black pants. He has dark hair and is covering his face with his hands, as if he is sneezing or coughing. There are two black and white throw pillows on the couch next to him. In the background, there is a bookshelf and a TV on the wall. The overall mood of the image is one of sadness or discomfort.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211282409169.jpg,{'<CAPTION>': 'A little girl crying on a blue background.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl wearing a white t-shirt with a watermark on it, crying with tears streaming down her face against a blue background.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young Asian girl with dark hair. She is wearing a white t-shirt with a small logo on the front. The background is a solid turquoise color. The girl is looking directly at the camera with a sad or upset expression on her face. Her eyes are closed and her mouth is slightly open, as if she is crying or crying. Her hair is styled in a messy bun with bangs. The overall mood of the image is one of sadness or frustration.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211282409227.jpg,{'<CAPTION>': 'A little boy with a crying face on a brown background.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a white t-shirt, with a brown background and a watermark on the right side. He is crying, with tears streaming down his face.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young Asian boy. He is wearing a white t-shirt and is standing against a plain brown background. The boy has short black hair and is looking directly at the camera with a sad or upset expression on his face. His eyes are closed and his mouth is slightly open, as if he is crying or crying. His hands are clasped together in front of him. The image appears to be taken in a studio setting.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211517785118.jpg,{'<CAPTION>': 'A small child crying while holding a magnifying glass.'},"{'<DETAILED_CAPTION>': 'The image shows a little boy sitting on a chair, holding a magnifying glass in his hand and crying. The background is white and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young child, probably around 2-3 years old, standing in a room with white walls and a green chair in the background. The child is wearing a blue long-sleeved shirt with red buttons and has curly brown hair. They are holding a blue magnifying glass in their hands and appear to be laughing or crying. The image is taken from a low angle, looking up at the child with a mischievous expression on their face.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1442936949.jpg,{'<CAPTION>': 'A little girl laying on the ground with a stroller.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl laying on the ground with a stroller, surrounded by dried leaves. She has a big smile on her face, and there is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl lying on her stomach on a sidewalk covered in fallen leaves. She is wearing a purple blouse and black leggings. Her hair is tied up in a ponytail and she has a big smile on her face. Next to her, there is a black stroller with wheels. The background is blurred, but it appears to be an outdoor setting.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211356514422.jpg,{'<CAPTION>': 'A little girl covering her eyes with her hands.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl wearing a pink dress, covering her face with her hands, with a white background and a watermark on the right side.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl, probably around 2-3 years old. She has dark hair styled in two high ponytails with bangs. She is wearing a purple sweater with a textured pattern. The girl is covering her eyes with her hand, as if she is sneezing or covering her nose. The background is white, making the girl the focal point of the image.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1405378485.jpg,{'<CAPTION>': 'A little girl wearing a santa hat on the beach.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl wearing a red and white Santa hat standing on the beach. In the background, I can see a number of people, tents, poles, trees, and the sky. On the bottom right corner of the image, there is a watermark.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl wearing a red Santa hat with the words ""Merry Christmas"" written on it. She is standing on a sandy beach with a few umbrellas and people in the background. The girl is wearing a pink tank top and appears to be sad or upset. The sky is overcast and the overall mood of the image is somber.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211282409282.jpg,{'<CAPTION>': 'A little boy with a sad look on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a white t-shirt and blue jeans, with a watermark on the right side of the image and a blue background. He appears to be crying, with tears streaming down his face.'}",{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young Asian boy. He is wearing a white t-shirt with a small pocket on the left side. The boy has short black hair and is looking directly at the camera with a serious expression on his face. The background is a solid turquoise color. The image appears to be a studio shot.'}
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1014318998.jpg,{'<CAPTION>': 'A little boy sitting on the grass crying. '},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting on the grass in a park, wearing a blue and white t-shirt. The background is slightly blurred, with trees visible in the distance.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young boy sitting on the grass in a park. He is wearing a blue and white striped t-shirt and shorts. The boy has dark hair and is looking directly at the camera with a sad or upset expression on his face. His eyes are closed and his mouth is slightly open, as if he is crying or crying. The background is blurred, but it appears to be a grassy field with trees in the distance. The overall mood of the image is one of sadness or disappointment.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N2064758853.jpg,{'<CAPTION>': 'A young boy covering his eyes with his hand.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a bag, standing in front of a bridge with water in the background and a watermark on the right side. He is holding his hand up to his eye, as if he is looking through binoculars.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy standing on a pier with a bridge in the background. He is wearing a blue t-shirt with a white cross on it and has a serious expression on his face. The boy is holding his right hand up to his eye, as if he is covering it with his fingers. The sky is overcast and the water is calm. The image appears to be taken during the day.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1290683530.jpg,{'<CAPTION>': 'A little boy with his mouth open and his hands clasped together.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a blue t-shirt, with a blurred background and a watermark on the right side. He is holding his hands to his mouth, indicating that he is suffering from a toothache.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy, probably around 2-3 years old, with dark hair and a blue t-shirt. He is standing in a park or outdoor area with trees and grass in the background. The boy is holding his hands together in front of his mouth, as if he is about to take a bite out of something. His eyes are closed and his mouth is slightly open, indicating that he is crying or sneezing. The image appears to be taken during the day.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211282409240.jpg,{'<CAPTION>': 'A little girl sitting on a stool with her eyes closed.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting on a stool with her eyes closed, wearing a white t-shirt and blue jeans. The background is a vibrant green color and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl, probably around 2-3 years old, sitting on a stool. She is wearing a white t-shirt and blue jeans. The background is a solid green color. The girl has shoulder-length dark hair and is covering her eyes with her right hand, as if she is crying or crying. Her expression is one of sadness or frustration. The image appears to be taken in a studio setting.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1181574621.jpg,{'<CAPTION>': 'A little girl laughing while standing in a living room.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl with a big smile on her face, standing in front of a table with a blurred background and a watermark on the right side. She appears to be laughing, her eyes closed and her mouth open in joy.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl, probably around 2-3 years old, standing in a living room. She is wearing a pink and white striped dress with ruffles on the shoulders. Her hair is styled in loose waves and she has a big smile on her face. The background is blurred, but it appears to be a bright and airy room with a couch and a coffee table. The girl seems to be laughing or enjoying herself.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG211282409249.jpg,{'<CAPTION>': 'a little girl crying on a green background'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting on a chair with her eyes closed and tears streaming down her face, against a green background with a watermark.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a portrait of a young girl, probably around 4-5 years old, sitting on a stool. She is wearing a white t-shirt and blue jeans. The background is a solid green color. The girl has shoulder-length brown hair and appears to be crying or crying. Her eyes are closed and her mouth is open, as if she is crying. There is a small amount of tears streaming down her face. The image is taken from a low angle, so the focus is on the girl's face.""}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1316856241.jpg,{'<CAPTION>': 'a young boy yawning with his mouth open'},"{'<DETAILED_CAPTION>': 'The image shows a young boy wearing a t-shirt, with a watermark on the right side of the image and a wall in the background. He appears to be yawning, with his mouth open and his eyes closed.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young boy, probably around 4-5 years old, with short brown hair. He is wearing a light blue striped t-shirt and is standing against a plain grey background. The boy's mouth is open wide and his eyes are closed, as if he is screaming or shouting. His tongue is sticking out and his teeth are visible. The image appears to be taken in a studio setting.""}"
/home/huqianghui/florence_inference-finetune/人物图/哭/VCG41N1244135280.jpg,{'<CAPTION>': 'A little boy with a big smile on his face.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting on top of a couch, wearing a blue t-shirt, with a big smile on his face. The background is slightly blurred, and there is a watermark on the right side of the image.'}","{'<MORE_DETAILED_CAPTION>': ""The image is a close-up portrait of a young boy. He appears to be around 2-3 years old and has blonde hair. He is wearing a navy blue t-shirt and is looking off to the side with a slight smile on his face. The background is blurred, but it seems to be a room with a window and a plant. The boy's expression is one of innocence and curiosity.""}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG41505335168.jpg,{'<CAPTION>': 'A young woman wearing ear buds listening to music.'},"{'<DETAILED_CAPTION>': 'The image shows a woman wearing a black and white checkered dress and white jacket, with earphones in her ears and a smile on her face. The background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young Asian woman with shoulder-length dark hair and bangs. She is wearing a black and white checkered top and a white cardigan. She has a pair of white earphones in her ears and is smiling at the camera. The background is blurred, but it appears to be a park or garden with trees and greenery. The woman is holding the earphones to her ear with one hand and seems to be listening to music.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG41N1253996631.jpg,{'<CAPTION>': 'A young boy smiles as he sits in a chair.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting in a chair with a big smile on his face, surrounded by trees in the background.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young boy, probably around 6-7 years old, sitting on a green chair. He is smiling widely and appears to be laughing. His eyes are closed and his mouth is open wide, showing his teeth. He has short blonde hair and is wearing a white t-shirt. The background is blurred, but it seems to be a garden or park with trees and greenery. The boy is looking directly at the camera with a big smile on his face.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG211350737360.jpg,{'<CAPTION>': 'A little girl with a ponytail smiles at the camera.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl with a bright smile on her face, wearing a white tank top, against a cream-colored background. On the right side of the image, there is a watermark.'}",{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl with long dark hair. She is wearing a white tank top and has a big smile on her face. Her hair is styled in two pigtails that are pulled back in a ponytail. She has her hand resting on her chin and is looking directly at the camera. The background is a plain beige color. The girl appears to be happy and relaxed.'}
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG41N1772588856.jpg,{'<CAPTION>': 'A young girl smiles as she plays on a playground equipment.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl with a big smile on her face, holding onto a green metal rod in a playground surrounded by plants and trees. The background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl, probably around 6-7 years old, hanging on a green monkey bars in a playground. She is wearing a blue t-shirt and has a big smile on her face, showing her teeth. The background is blurred, but it appears to be an outdoor playground with trees and other playground equipment. The girl is holding onto the bars with both hands and seems to be enjoying herself.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG41N1389701095.jpg,{'<CAPTION>': 'A young girl in a polka dot dress smiles at the camera.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl with a bright smile on her face, wearing a blue polka dot dress, against a white background with a watermark on the right side.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl with shoulder-length blonde hair. She is smiling widely and looking directly at the camera. She has a big smile on her face and her teeth are visible. The girl is wearing a blue dress with white polka dots. The background is a plain grey color. The image is taken from a side angle, making the girl the focal point of the image.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG211284059443.jpg,{'<CAPTION>': 'A little girl smiles at the camera with a yellow flower in the background.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl with a bright smile on her face, her background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl, probably around 2-3 years old, with a big smile on her face. She has dark hair and is wearing a pink and white polka dot scarf around her neck. The background is blurred, but it appears to be an outdoor setting with yellow flowers and greenery. The girl is looking directly at the camera with a playful expression.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG41N1384056612.jpg,{'<CAPTION>': 'Two little girls laying in bed under a white sheet.'},"{'<DETAILED_CAPTION>': 'The image shows two young girls laying in bed under a blanket, smiling happily. The bed is covered with a white bed sheet and there is a window with a curtain in the background. On the right side of the image, there is some text.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows two young girls lying on a bed under a white blanket. They are both smiling and appear to be happy. The girl on the left is lying on her stomach with her head resting on the pillow, while the girl in the middle is lying next to her. The background shows a window with green curtains and a view of a city skyline. The girls are wearing casual clothes and have their hair tied up in a ponytail. The overall mood of the image is cheerful and playful.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG41N1313062039.jpg,{'<CAPTION>': 'A little girl in a blue dress and a white hat smiles at the camera.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl in a blue dress and hat standing in a park with her hands on her head, smiling. In the background, there are a number of people, trees, buildings, and the sky, all slightly blurred. On the bottom right corner of the image, there is a watermark.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young girl, probably around 2-3 years old, standing in a park with tall buildings in the background. She is wearing a blue dress and a white hat with a red strap around her neck. The girl is smiling and has her hands behind her head, covering her ears. She appears to be happy and carefree. The background is blurred, but it seems to be a cityscape with people walking and sitting on the grass. The overall mood of the image is cheerful and playful.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG41N1386907422.jpg,{'<CAPTION>': 'A little girl with her mouth open and her hair blowing in the wind.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl with her mouth open and her hair blowing in the wind, wearing a white t-shirt against a backdrop of a bright blue sky. On the right side of the image, there is a watermark.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young girl, probably around 4-5 years old, with her hair pulled back in two braids. She is wearing a white t-shirt and has a big smile on her face. Her eyes are closed and her mouth is open wide, as if she is laughing or making a silly face. The background is a bright blue sky. The girl appears to be outdoors, with the sun shining down on her.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG41N2157092268.jpg,{'<CAPTION>': 'A young boy smiles as he looks up at the sky.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy with a bright smile on his face, standing in front of a tent surrounded by trees and a clear blue sky. On the right side of the image, there is a watermark.'}","{'<MORE_DETAILED_CAPTION>': 'The image is a close-up portrait of a young boy, probably around 6-7 years old, with shoulder-length brown hair and bangs. He is wearing a light grey t-shirt and is smiling widely, showing his teeth. The background is blurred, but it appears to be an outdoor setting with trees and a clear blue sky. The boy is standing in front of a white tent, and there is a red balloon visible in the top right corner of the image. The image is taken from a low angle, looking up at the boy with a big smile on his face.'}"
/home/huqianghui/florence_inference-finetune/人物图/哭/混淆图/VCG41N1694566644.jpg,{'<CAPTION>': 'smiling man with glasses standing in front of a brick wall'},{'<DETAILED_CAPTION>': 'The image shows a smiling young man wearing glasses standing in front of a brick wall with his arms crossed. He is wearing a shirt and there is a clock on the wall behind him. There are also some plants in the background and a watermark on the right side of the image.'},"{'<MORE_DETAILED_CAPTION>': 'The image is a portrait of a young man standing in front of a brick wall with a clock hanging on it. He is wearing a light blue button-down shirt and has a pair of glasses on. He has a beard and is smiling at the camera. His arms are crossed at his sides and he is standing with his hands on his hips. The background is blurred, but it appears to be an indoor space with plants and a brick archway. The overall mood of the image is confident and relaxed.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG211500774756.jpg,{'<CAPTION>': 'A young boy sitting at a table writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a table, writing on a piece of paper with a pencil in his hand. The background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk and writing on a piece of paper with a pink pencil. He is wearing a light blue t-shirt and has short dark hair. The background is blurred, but it appears to be an indoor space with a window and a signboard visible. The boy is focused on his work and seems to be deep in thought as he writes.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N1467314386.jpg,{'<CAPTION>': 'A young boy sitting at a desk writing on a piece of paper.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with a laptop and a pencil in hand, writing on a piece of paper. On the desk there is a book and a file, and in the background there are bookshelves filled with books and a houseplant. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with a laptop in front of him. He is wearing a grey hoodie and a blue t-shirt. The boy is holding a pencil and appears to be writing on a piece of paper. He has short brown hair and is focused on his work. The desk is made of wood and there is a plant in the corner of the room. The background is blurred, but it seems like the boy is in his home office.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG211500774790.jpg,{'<CAPTION>': 'A little girl sitting at a desk with a pencil in her hand.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk with a pencil in her hand, writing in a notebook. On the desk there is a book and a pink object, and in the background there are tables and windows. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk in a classroom. She is wearing a black and white striped shirt and has a pink pencil in her hand. She appears to be focused on her work, as she is holding the pencil with both hands and is writing in a notebook. The desk is covered with a pink notebook and there is a computer monitor in the background. The girl has a ponytail in her hair and is looking down at the notebook with a serious expression on her face.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG211370400833.jpg,{'<CAPTION>': 'A young boy sitting at a desk writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with his head in his hands, writing in a book with a pen. On the desk there are several other books, and in the background there is a wall with a watermark on the right side.'}",{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a wooden desk with his head in his hands. He is wearing a blue and white striped jacket and appears to be deep in thought as he writes in a notebook. There are several other books on the desk in front of him. The background is plain white. The boy seems to be focused on his work.'}
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N973890846.jpg,{'<CAPTION>': 'A young boy sitting at a kitchen table writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a kitchen table, writing in a notebook with a pencil. On the table there is a book, and in the background there are plates, bowls, and other items on the racks. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a kitchen table and writing in a notebook. He is wearing a blue shirt with white polka dots and has a red pencil in his hand. The boy is smiling and seems to be focused on his work. The background is blurred, but it appears to be a kitchen with a window and shelves with plates and bowls. The overall mood of the image is happy and relaxed.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N1158419874.jpg,{'<CAPTION>': 'A little girl sitting at a table with colored pencils.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a table with a variety of colored pencils spread out in front of her. She is focused on her work, her eyes intently studying the paper in her hands. The background is slightly blurred, and there is a watermark in the corner of the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl, probably around 6-7 years old, sitting at a wooden table and working on a project. She is wearing a striped shirt and has blonde hair. The girl is focused on her work, with a pencil in her hand and a notebook open in front of her. There are several colored pencils scattered around the table, suggesting that she is in the middle of a creative activity. The background is blurred, but it appears to be a living room or kitchen with a bookshelf and a plant visible. The overall mood of the image is one of concentration and focus.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG21gic20054480.jpg,{'<CAPTION>': 'A little girl sitting at a table writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a little girl sitting at a table, writing in a notebook with a pencil in her hand. On the table there is a book and a pen, and in the background there are cupboards, a door, and a wall. There is also a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl, probably around 4-5 years old, sitting at a kitchen table and writing in a notebook. She is holding a yellow pencil and appears to be focused on her work. The girl is wearing a white t-shirt and has her hair tied up in a high ponytail with two gray pom-poms on top. In the background, there is a kitchen countertop with a fish tank and a window. The overall mood of the image is one of concentration and focus.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG41N1174929276.jpg,{'<CAPTION>': 'A young boy sitting at a desk writing on a piece of paper.'},"{'<DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk, writing on a piece of paper with a pen in his hand. On the desk in front of him is a laptop, a pen stand with pens, and other items. The background is slightly blurred, and there is a watermark on the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young boy sitting at a desk with a laptop and a lamp in front of him. He is holding a pen and appears to be writing on a piece of paper. The boy is wearing a grey t-shirt and has short dark hair. The desk is cluttered with various office supplies such as pens, pencils, and notebooks. The background is blurred, but it seems like the boy is focused on his work. The image is taken from a low angle, with the focus on the boy and the desk. The overall mood of the image is one of concentration and focus.'}"
/home/huqianghui/florence_inference-finetune/人物图/写字/VCG211484237300.jpg,{'<CAPTION>': 'A young girl sitting at a desk writing in a notebook.'},"{'<DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk in a classroom, writing in a notebook with a pencil in her hand. On the desk in front of her are a variety of colored pencils, a scale, and a jar. In the background, there are other tables and chairs, and the floor is visible at the bottom of the image.'}","{'<MORE_DETAILED_CAPTION>': 'The image shows a young girl sitting at a desk in a classroom. She is wearing a pink and white striped sweater and has a purple flower in her hair. The girl is holding a pencil and appears to be writing in a notebook. On the desk, there are several colored pencils, a ruler, and a small jar of crayons. The background shows other desks and chairs in the classroom.'}"
